Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_9294_19960715, Art. 11., caput",186,187,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:1996-07-15;9294!art11_cpt
"CPT","lei_9294_19960715, Art. 12., caput",190,191,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Revogam-se as disposições em contrário.",urn:lex:br:federal:lei:1996-07-15;9294!art12_cpt
"ART","lei_9294_19960715, Art. 1º",1,6,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 1º O uso e a propaganda de produtos Fumígenos, derivados ou não do tabaco, de bebidas alcoólicas, de medicamentos e terapias e de defensivos agrícolas estão sujeitos às restrições e condições estabelecidas por esta Lei, nos termos do § 4º do art. 220 da Constituição Federal. Parágrafo único. Consideram-se bebidas alcoólicas, para efeitos desta Lei, as bebidas potáveis com teor alcóolico superior a treze graus Gay Lussac.",urn:lex:br:federal:lei:1996-07-15;9294!art1
"ART","lei_9294_19960715, Art. 2º",7,16,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 2º É proibido o uso de cigarros, cigarrilhas, charutos, cachimbos ou qualquer outro produto fumígeno, derivado ou não do tabaco, em recinto coletivo fechado, privado ou público. (“Caput” do artigo com redação dada pela Lei nº 12.546, de 14.12.2011) § 1º Incluem-se nas disposições deste artigo as repartições públicas, os hospitais e postos de saúde, as salas de aula, as bibliotecas, os recintos de trabalho coletivo e as salas de teatro e cinema. § 2º É vedado o uso dos produtos mencionados no caput nas aeronaves e veículos de transporte coletivo. (Parágrafo com redação dada pela Medida Provisória nº 2.190-34, de 23.8.2001) § 3º Considera-se recinto coletivo o local fechado, de acesso público, destinado a permanente utilização simultânea por várias pessoas. (Parágrafo acrescido pela Lei nº 12.546, de 14.12.2011)",urn:lex:br:federal:lei:1996-07-15;9294!art2
"ART","lei_9294_19960715, Art. 3º",17,46,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 3º É vedada, em todo o território nacional, a propaganda comercial de cigarros, cigarrilhas, charutos, cachimbos ou qualquer outro produto fumígeno, derivado ou não do tabaco, com exceção apenas da exposição dos referidos produtos nos locais de vendas, desde que acompanhada das cláusulas de advertência a que se referem os §§ 2º, 3º e 4º deste artigo e da respectiva tabela de preços, que deve incluir o preço mínimo de venda no varejo de cigarros classificados no código 2402.20.00 da Tipi, vigente à época, conforme estabelecido pelo Poder Executivo. (“Caput” do artigo com redação dada pela Lei nº 12.546, de 14.12.2011) § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: I – não sugerir o consumo exagerado ou irresponsável, nem a indução ao bem-estar ou saúde, ou fazer associação a celebrações cívicas ou religiosas; II – não induzir as pessoas ao consumo, atribuindo aos produtos propriedades calmantes ou estimulantes, que reduzam a fadiga, ou a tensão, ou qualquer efeito similar; III – não associar idéias ou imagens de maior êxito na sexualidade das pessoas, insinuando o aumento de virilidade ou feminilidade de pessoas fumantes; IV – não associar o uso do produto à prática de atividades esportivas, olímpicas ou não, nem sugerir ou induzir seu consumo em locais ou situações perigosas, abusivas ou ilegais; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) V – não empregar imperativos que induzam diretamente ao consumo; VI – não incluir a participação de crianças ou adolescentes. (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) § 2º A propaganda conterá, nos meios de comunicação e em função de suas características, advertência, sempre que possível falada e escrita, sobre os malefícios do fumo, bebidas alcoólicas, medicamentos, terapias e defensivos agrícolas, segundo frases estabelecidas pelo Ministério da Saúde, usadas seqüencialmente, de forma simultânea ou rotativa. (Parágrafo com redação dada pela Medida Provisória nº 2.190-34, de 23.8.2001) § 3º As embalagens e os maços de produtos fumígenos, com exceção dos destinados à exportação, e o material de propaganda referido no caput deste artigo conterão a advertência mencionada no § 2º acompanhada de imagens ou figuras que ilustrem o sentido da mensagem. (Parágrafo com redação dada pela Medida Provisória nº 2.190-34, de 23.8.2001) § 4º Nas embalagens, as cláusulas de advertência a que se refere o § 2º deste artigo serão seqüencialmente usadas, de forma simultânea ou rotativa, nesta última hipótese devendo variar no máximo a cada cinco meses, inseridas, de forma legível e ostensivamente destacada, em uma das laterais dos maços, carteiras ou pacotes que sejam habitualmente comercializados diretamente ao consumidor. § 5º Nas embalagens de produtos fumígenos vendidas diretamente ao consumidor, as cláusulas de advertência a que se refere o § 2º deste artigo serão sequencialmente usadas, de forma simultânea ou rotativa, nesta última hipótese devendo variar no máximo a cada 5 (cinco) meses, inseridas, de forma legível e ostensivamente destacada, em 100% (cem por cento) de sua face posterior e de uma de suas laterais. (Parágrafo com redação dada pela Lei nº 12.546, de 14.12.2011) § 6º A partir de 1º de janeiro de 2016, além das cláusulas de advertência mencionadas no § 5º deste artigo, nas embalagens de produtos fumígenos vendidas diretamente ao consumidor também deverá ser impresso um texto de advertência adicional ocupando 30% (trinta por cento) da parte inferior de sua face frontal. (Parágrafo acrescido pela Lei nº 12.546, de 14.12.2011) § 7º (VETADO na Lei nº 12.546, de 14.12.2011)",urn:lex:br:federal:lei:1996-07-15;9294!art3
"ART","lei_9294_19960715, Art. 3º-A.",47,72,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) I – a venda por via postal; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) II – a distribuição de qualquer tipo de amostra ou brinde; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) III – a propaganda por meio eletrônico, inclusive internet; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) IV – a realização de visita promocional ou distribuição gratuita em estabelecimento de ensino ou local público; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) V – o patrocínio de atividade cultural ou esportiva; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) VI – a propaganda fixa ou móvel em estádio, pista, palco ou local similar; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) VII – a propaganda indireta contratada, também denominada ""merchandising"", nos programas produzidos no País após a publicação desta Lei, em qualquer horário; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) VIII – a comercialização em estabelecimento de ensino, em estabelecimento de saúde e em órgãos ou entidades da Administração Pública; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000 e com nova redação dada pela Lei n.º 10.702, de 14.7.2003) IX – a venda a menores de dezoito anos. (Inciso acrescido pela Lei n.º 10.702, de 14.7.2003) § 1º Até 30 de setembro de 2005, o disposto nos incisos V e VI não se aplica no caso de eventos esportivos internacionais que não tenham sede fixa em um único país e sejam organizados ou realizados por instituições estrangeiras. (Parágrafo acrescido pela Lei n.º 10.702, de 14.7.2003) § 2º É facultado ao Ministério da Saúde afixar, nos locais dos eventos esportivos a que se refere o § 1º, propaganda fixa com mensagem de advertência escrita que observará os conteúdos a que se refere o § 2º do art. 3ºC, cabendo aos responsáveis pela sua organização assegurar os locais para a referida afixação. (Parágrafo acrescido pela Lei n.º 10.702, de 14.7.2003)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1
"ART","lei_9294_19960715, Art. 3º-B.",73,76,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 3º-B. Somente será permitida a comercialização de produtos fumígenos que ostentem em sua embalagem a identificação junto à Agência Nacional de Vigilância Sanitária, na forma do regulamento. (Artigo acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-2
"ART","lei_9294_19960715, Art. 3º-C.",77,102,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 3º-C. A aplicação do disposto no § 1º do art. 3ºA, bem como a transmissão ou retransmissão, por televisão, em território brasileiro, de eventos culturais ou esportivos com imagens geradas no estrangeiro patrocinados por empresas ligadas a produtos fumígenos, exige a veiculação gratuita pelas emissoras de televisão, durante a transmissão do evento, de mensagem de advertência sobre os malefícios do fumo. § 1º Na abertura e no encerramento da transmissão do evento, será veiculada mensagem de advertência, cujo conteúdo será definido pelo Ministério da Saúde, com duração não inferior a trinta segundos em cada inserção. § 2º A cada intervalo de quinze minutos será veiculada, sobreposta à respectiva transmissão, mensagem de advertência escrita e falada sobre os malefícios do fumo com duração não inferior a quinze segundos em cada inserção, por intermédio das seguintes frases e de outras a serem definidas na regulamentação, usadas seqüencialmente, todas precedidas da afirmação ""O Ministério da Saúde adverte"": I – ""fumar causa mau hálito, perda de dentes e câncer de boca""; II – ""fumar causa câncer de pulmão""; III – ""fumar causa infarto do coração""; IV – ""fumar na gravidez prejudica o bebê""; V – ""em gestantes, o cigarro provoca partos prematuros, o nascimento de crianças com peso abaixo do normal e facilidade de contrair asma""; VI – ""crianças começam a fumar ao verem os adultos fumando""; VII – ""a nicotina é droga e causa dependência""; e VIII – ""fumar causa impotência sexual"". § 3º Considera-se, para os efeitos desse artigo, integrantes do evento os treinos livres ou oficiais, os ensaios, as reapresentações e os compactos. (Artigo acrescido pela Lei n.º 10.702, de 14.7.2003)",urn:lex:br:federal:lei:1996-07-15;9294!art3-3
"ART","lei_9294_19960715, Art. 4º",103,110,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 4º Somente será permitida a propaganda comercial de bebidas alcoólicas nas emissoras de rádio e televisão entre as vinte e uma e as seis horas. § 1º A propaganda de que trata este artigo não poderá associar o produto ao esporte olímpico ou de competição, ao desempenho saudável de qualquer atividade, à condução de veículos e a imagens ou idéias de maior êxito ou sexualidade das pessoas. § 2º Os rótulos das embalagens de bebidas alcoólicas conterão advertência nos seguintes termos: ""Evite o Consumo Excessivo de Álcool"".",urn:lex:br:federal:lei:1996-07-15;9294!art4
"ART","lei_9294_19960715, Art. 4º-A.",111,114,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 4º-A. Na parte interna dos locais em que se vende bebida alcoólica, deverá ser afixado advertência escrita de forma legível e ostensiva de que é crime dirigir sob a influência de álcool, punível com detenção. (Artigo acrescido pela Lei nº 11.705, de 19.6.2008)",urn:lex:br:federal:lei:1996-07-15;9294!art4-1
"ART","lei_9294_19960715, Art. 5º",115,122,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 5º As chamadas e caracterizações de patrocínio dos produtos indicados nos artigos 2º e 4º, para eventos alheios à programação normal ou rotineira das emissoras de rádio e televisão, poderão ser feitas em qualquer horário, desde que identificadas apenas com a marca ou ""slogan"" do produto, sem recomendação do seu consumo. § 1º As restrições deste artigo aplicam-se à propaganda estática existente em estádios, veículos de competição e locais similares. § 2º Nas condições do caput, as chamadas e caracterizações de patrocínio dos produtos estarão liberados da exigência do § 2º do art. 3º desta Lei.",urn:lex:br:federal:lei:1996-07-15;9294!art5
"ART","lei_9294_19960715, Art. 6º",123,126,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 6º É vedada a utilização de trajes esportivos, relativamente a esportes olímpicos, para veicular a propaganda dos produtos de que trata esta Lei.",urn:lex:br:federal:lei:1996-07-15;9294!art6
"ART","lei_9294_19960715, Art. 7º",127,140,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 7º A propaganda de medicamentos e terapias de qualquer tipo ou espécie poderá ser feita em publicações especializadas dirigidas direta e especificamente a profissionais e instituições de saúde. § 1º Os medicamentos anódinos e de venda livre, assim classificados pelo órgão competente do Ministério da Saúde, poderão ser anunciados nos órgãos de comunicação social com as advertências quanto ao seu abuso, conforme indicado pela autoridade classificatória. § 2º A propaganda dos medicamentos referidos neste artigo não poderá conter afirmações que não sejam passíveis de comprovação científica, nem poderá utilizar depoimentos de profissionais que não sejam legalmente qualificados para fazê-lo. § 3º Os produtos fitoterápicos da flora medicinal brasileira que se enquadram no disposto no § 1º deste artigo deverão apresentar comprovação científica dos seus efeitos terapêuticos no prazo de cinco anos da publicação desta Lei, sem o que sua propaganda será automaticamente vedada. § 4º É permitida a propaganda de medicamentos genéricos em campanhas publicitárias patrocinadas pelo Ministério da Saúde e nos recintos dos estabelecimentos autorizados a dispensá-los, com indicação do medicamento de referência. (Parágrafo acrescido pela Medida Provisória nº 2.190-34) § 5º Toda a propaganda de medicamentos conterá obrigatoriamente advertência indicando que, a persistirem os sintomas, o médico deverá ser consultado. (Primitivo § 4º renumerado pela Medida Provisória nº 2.190-34, de 23.8.2001)",urn:lex:br:federal:lei:1996-07-15;9294!art7
"ART","lei_9294_19960715, Art. 8º",141,144,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 8º A propaganda de defensivos agrícolas que contenham produtos de efeito tóxico, mediato ou imediato, para o ser humano, deverá restringir-se a programas e publicações dirigidas aos agricultores e pecuaristas, contendo completa explicação sobre a sua aplicação, precauções no emprego, consumo ou utilização, segundo o que dispuser o órgão competente do Ministério da Agricultura e do Abastecimento, sem prejuízo das normas estabelecidas pelo Ministério da Saúde ou outro órgão do Sistema Único de Saúde.",urn:lex:br:federal:lei:1996-07-15;9294!art8
"ART","lei_9294_19960715, Art. 9º",145,180,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 9º Aplicam-se ao infrator desta Lei, sem prejuízo de outras penalidades previstas na legislação em vigor, especialmente no Código de Defesa do Consumidor e na Legislação de Telecomunicações, as seguintes sanções: (“Caput” do artigo com redação dada pela Lei nº 10.167, de 27.12.2000) I – advertência; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) II – suspensão, no veículo de divulgação da publicidade, de qualquer outra propaganda do produto, por prazo de até trinta dias; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) III – obrigatoriedade de veiculação de retificação ou esclarecimento para compensar propaganda distorcida ou de má-fé; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) IV – apreensão do produto; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) V – multa, de R$ 5.000,00 (cinco mil reais) a R$ 100.000,00 (cem mil reais), aplicada conforme a capacidade econômica do infrator; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000) VI – suspensão da programação da emissora de rádio e televisão, pelo tempo de dez minutos, por cada minuto ou fração de duração da propaganda transmitida em desacordo com esta Lei, observando-se o mesmo horário. (Inciso acrescido pela Lei nº 10.167, de 27.12.2000) VII – no caso de violação do disposto no inciso IX do artigo 3ºA, as sanções previstas na Lei no 6.437, de 20 de agosto de 1977, sem prejuízo do disposto no art. 243 da Lei no 8.069, de 13 de julho de 1990. (Inciso acrescido pela Lei n.º 10.702, de 14.7.2003) § 1º As sanções previstas neste artigo poderão ser aplicadas gradativamente, e, na reincidência, cumulativamente, de acordo com as especificidades do infrator. § 2º Em qualquer caso, a peça publicitária fica definitivamente vetada. § 3º Considera-se infrator, para os efeitos desta Lei, toda e qualquer pessoa natural ou jurídica que, de forma direta ou indireta, seja responsável pela divulgação da peça publicitária ou pelo respectivo veículo de comunicação. (Parágrafo com redação dada pela Lei nº 10.167, de 27.12.2000) § 4º Compete à autoridade sanitária municipal aplicar as sanções previstas neste artigo, na forma do art. 12 da Lei nº 6.437, de 20 de agosto de 1977, ressalvada a competência exclusiva ou concorrente: I – do órgão de vigilância sanitária do Ministério da Saúde, inclusive quanto às sanções aplicáveis às agências de publicidade, responsáveis por propaganda de âmbito nacional; II – do órgão de regulamentação da aviação civil do Ministério da Defesa, em relação a infrações verificadas no interior de aeronaves; III – do órgão do Ministério das Comunicações responsável pela fiscalização das emissoras de rádio e televisão; IV – do órgão de regulamentação de transportes do Ministério dos Transportes, em relação a infrações ocorridas no interior de transportes rodoviários, ferroviários e aquaviários de passageiros. (Parágrafo acrescido pela Lei nº 10.167, de 27.12.2000) § 5º O Poder Executivo definirá as competências dos órgãos e entidades da administração federal encarregados em aplicar as sanções deste artigo. (Parágrafo acrescido pela Lei n.º 10.702, de 14.7.2003)",urn:lex:br:federal:lei:1996-07-15;9294!art9
"ART","lei_9294_19960715, Art. 10.",181,184,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 10. O Poder Executivo regulamentará esta Lei no prazo máximo de sessenta dias de sua publicação.",urn:lex:br:federal:lei:1996-07-15;9294!art10
"ART","lei_9294_19960715, Art. 11.",185,188,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 11. Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:1996-07-15;9294!art11
"ART","lei_9294_19960715, Art. 12.",189,192,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | ] Art. 12. Revogam-se as disposições em contrário.",urn:lex:br:federal:lei:1996-07-15;9294!art12
"INC","lei_9294_19960715, Art. 3º, § 1º, Inciso I",21,22,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: ] I – não sugerir o consumo exagerado ou irresponsável, nem a indução ao bem-estar ou saúde, ou fazer associação a celebrações cívicas ou religiosas;",urn:lex:br:federal:lei:1996-07-15;9294!art3_par1_inc1
"INC","lei_9294_19960715, Art. 3º, § 1º, Inciso II",23,24,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: ] II – não induzir as pessoas ao consumo, atribuindo aos produtos propriedades calmantes ou estimulantes, que reduzam a fadiga, ou a tensão, ou qualquer efeito similar;",urn:lex:br:federal:lei:1996-07-15;9294!art3_par1_inc2
"INC","lei_9294_19960715, Art. 3º, § 1º, Inciso III",25,26,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: ] III – não associar idéias ou imagens de maior êxito na sexualidade das pessoas, insinuando o aumento de virilidade ou feminilidade de pessoas fumantes;",urn:lex:br:federal:lei:1996-07-15;9294!art3_par1_inc3
"INC","lei_9294_19960715, Art. 3º, § 1º, Inciso IV",27,28,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: ] IV – não associar o uso do produto à prática de atividades esportivas, olímpicas ou não, nem sugerir ou induzir seu consumo em locais ou situações perigosas, abusivas ou ilegais; (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3_par1_inc4
"INC","lei_9294_19960715, Art. 3º, § 1º, Inciso V",29,30,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: ] V – não empregar imperativos que induzam diretamente ao consumo;",urn:lex:br:federal:lei:1996-07-15;9294!art3_par1_inc5
"INC","lei_9294_19960715, Art. 3º, § 1º, Inciso VI",31,32,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º § 1º A propaganda comercial dos produtos referidos neste artigo deverá ajustar-se aos seguintes princípios: ] VI – não incluir a participação de crianças ou adolescentes. (Inciso com redação dada pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3_par1_inc6
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso I",49,50,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] I – a venda por via postal; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc1
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso II",51,52,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] II – a distribuição de qualquer tipo de amostra ou brinde; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc2
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso III",53,54,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] III – a propaganda por meio eletrônico, inclusive internet; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc3
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso IV",55,56,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] IV – a realização de visita promocional ou distribuição gratuita em estabelecimento de ensino ou local público; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc4
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso V",57,58,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] V – o patrocínio de atividade cultural ou esportiva; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc5
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso VI",59,60,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] VI – a propaganda fixa ou móvel em estádio, pista, palco ou local similar; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc6
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso VII",61,62,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] VII – a propaganda indireta contratada, também denominada ""merchandising"", nos programas produzidos no País após a publicação desta Lei, em qualquer horário; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc7
"INC","lei_9294_19960715, Art. 3º-A., caput, Inciso VIII",63,64,"[ Dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígeros, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal. | Art. 3º-A. Quanto aos produtos referidos no art. 2º desta Lei, são proibidos: (Artigo acrescido pela Lei nº 10.167, de 27.12.2000) ] VIII – a comercialização em estabelecimento de ensino, em estabelecimento de saúde e em órgãos ou entidades da Administração Pública; (Inciso acrescido pela Lei nº 10.167, de 27.12.2000 e com nova redação dada pela Lei n.º 10.702, de 14.7.2003)",urn:lex:br:federal:lei:1996-07-15;9294!art3-1_cpt_inc8
