Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"ART","lei_12232_20100429, Art. 11.",132,179,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS PROCEDIMENTOS LICITATÓRIOS | ] Art. 11. Os invólucros com as propostas técnicas e de preços serão entregues à comissão permanente ou especial na data, local e horário determinados no instrumento convocatório. § 1º Os integrantes da subcomissão técnica não poderão participar da sessão de recebimento e abertura dos invólucros com as propostas técnicas e de preços. § 2º Os invólucros padronizados com a via não identificada do plano de comunicação publicitária só serão recebidos pela comissão permanente ou especial se não apresentarem marca, sinal, etiqueta ou qualquer outro elemento capaz de identificar a licitante. § 3º A comissão permanente ou especial não lançará nenhum código, sinal ou marca nos invólucros padronizados nem nos documentos que compõem a via não identificada do plano de comunicação publicitária. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: I – abertura dos 2 (dois) invólucros com a via não identificada do plano de comunicação e com as informações de que trata o art. 8o desta Lei, em sessão pública, pela comissão permanente ou especial; II – encaminhamento das propostas técnicas à subcomissão técnica para análise e julgamento; III – análise individualizada e julgamento do plano de comunicação publicitária, desclassificando-se as que desatenderem as exigências legais ou estabelecidas no instrumento convocatório, observado o disposto no inciso XIV do art. 6º desta Lei; IV – elaboração de ata de julgamento do plano de comunicação publicitária e encaminhamento à comissão permanente ou especial, juntamente com as propostas, as planilhas com as pontuações e a justificativa escrita das razões que as fundamentaram em cada caso; V – análise individualizada e julgamento dos quesitos referentes às informações de que trata o art. 8º desta Lei, desclassificando- se as que desatenderem quaisquer das exigências legais ou estabelecidas no instrumento convocatório; VI – elaboração de ata de julgamento dos quesitos mencionados no inciso V deste artigo e encaminhamento à comissão permanente ou especial, juntamente com as propostas, as planilhas com as pontuações e a justificativa escrita das razões que as fundamentaram em cada caso; VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: a) abertura dos invólucros com a via identificada do plano de comunicação publicitária; b) cotejo entre as vias identificadas e não identificadas do plano de comunicação publicitária, para identificação de sua autoria; c) elaboração de planilha geral com as pontuações atribuídas a cada um dos quesitos de cada proposta técnica; d) proclamação do resultado do julgamento geral da proposta técnica, registrando-se em ata as propostas desclassificadas e a ordem de classificação; VIII – publicação do resultado do julgamento da proposta técnica, com a indicação dos proponentes desclassificados e da ordem de classificação organizada pelo nome dos licitantes, abrindo-se prazo para interposição de recurso, conforme disposto na alínea b do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993; IX – abertura dos invólucros com as propostas de preços, em sessão pública, obedecendo-se ao previsto nos incisos II, III e IV do § 1º do art. 46 da Lei nº 8.666, de 21 de junho de 1993, nas licitações do tipo ""melhor técnica"", e ao disposto no § 2º do art. 46 da mesma Lei, nas licitações do tipo ""técnica e preço""; X – publicação do resultado do julgamento final das propostas, abrindo-se prazo para interposição de recurso, conforme disposto na alínea b do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993; XI – convocação dos licitantes classificados no julgamento final das propostas para apresentação dos documentos de habilitação; XII – recebimento e abertura do invólucro com os documentos de habilitação dos licitantes previstos no inciso XI deste artigo, em sessão pública, para análise da sua conformidade com as condições estabelecidas na legislação em vigor e no instrumento convocatório; XIII – decisão quanto à habilitação ou inabilitação dos licitantes previstos no inciso XI deste artigo e abertura do prazo para interposição de recurso, nos termos da alínea a do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993; XIV – reconhecida a habilitação dos licitantes, na forma dos incisos XI, XII e XIII deste artigo, será homologado o procedimento e adjudicado o objeto licitado, observado o disposto no § 3º do art. 2º desta Lei.",urn:lex:br:federal:lei:2010-04-29;12232!art11
"ART","lei_12232_20100429, Art. 12.",180,183,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS PROCEDIMENTOS LICITATÓRIOS | ] Art. 12. O descumprimento, por parte de agente do órgão ou entidade responsável pela licitação, dos dispositivos desta Lei destinados a garantir o julgamento do plano de comunicação publicitária sem o conhecimento de sua autoria, até a abertura dos invólucros de que trata a alínea a do inciso VII do § 4º do art. 11 desta Lei, implicará a anulação do certame, sem prejuízo da apuração de eventual responsabilidade administrativa, civil ou criminal dos envolvidos na irregularidade.",urn:lex:br:federal:lei:2010-04-29;12232!art12
"ART","lei_12232_20100429, Art. 13.",186,191,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO | ] Art. 13. A definição do objeto do contrato de serviços previstos nesta Lei e das cláusulas que o integram dar-se-á em estrita vinculação ao estabelecido no instrumento convocatório da licitação e aos termos da legislação em vigor. Parágrafo único. A execução do contrato dar-se-á em total conformidade com os termos e condições estabelecidas na licitação e no respectivo instrumento contratual.",urn:lex:br:federal:lei:2010-04-29;12232!art13
"ART","lei_12232_20100429, Art. 14.",192,201,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO | ] Art. 14. Somente pessoas físicas ou jurídicas previamente cadastradas pelo contratante poderão fornecer ao contratado bens ou serviços especializados relacionados com as atividades complementares da execução do objeto do contrato, nos termos do § 1º do art. 2º desta Lei. § 1º O fornecimento de bens ou serviços especializados na conformidade do previsto no caput deste artigo exigirá sempre a apresentação pelo contratado ao contratante de 3 (três) orçamentos obtidos entre pessoas que atuem no mercado do ramo do fornecimento pretendido. § 2º No caso do § 1º deste artigo, o contratado procederá à coleta de orçamentos de fornecedores em envelopes fechados, que serão abertos em sessão pública, convocada e realizada sob fiscalização do contratante, sempre que o fornecimento de bens ou serviços tiver valor superior a 0,5% (cinco décimos por cento) do valor global do contrato. § 3º O fornecimento de bens ou serviços de valor igual ou inferior a 20% (vinte por cento) do limite previsto na alínea a do inciso II do art. 23 da Lei nº 8.666, de 21 de junho de 1993, está dispensado do procedimento previsto no § 2º deste artigo.",urn:lex:br:federal:lei:2010-04-29;12232!art14
"ART","lei_12232_20100429, Art. 15.",202,207,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO | ] Art. 15. Os custos e as despesas de veiculação apresentados ao contratante para pagamento deverão ser acompanhados da demonstração do valor devido ao veículo, de sua tabela de preços, da descrição dos descontos negociados e dos pedidos de inserção correspondentes, bem como de relatório de checagem de veiculação, a cargo de empresa independente, sempre que possível. Parágrafo único. Pertencem ao contratante as vantagens obtidas em negociação de compra de mídia diretamente ou por intermédio de agência de propaganda, incluídos os eventuais descontos e as bonificações na forma de tempo, espaço ou reaplicações que tenham sido concedidos pelo veículo de divulgação.",urn:lex:br:federal:lei:2010-04-29;12232!art15
"ART","lei_12232_20100429, Art. 16.",208,213,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO | ] Art. 16. As informações sobre a execução do contrato, com os nomes dos fornecedores de serviços especializados e veículos, serão divulgadas em sítio próprio aberto para o contrato na rede mundial de computadores, garantido o livre acesso às informações por quaisquer interessados. Parágrafo único. As informações sobre valores pagos serão divulgadas pelos totais de cada tipo de serviço de fornecedores e de cada meio de divulgação.",urn:lex:br:federal:lei:2010-04-29;12232!art16
"ART","lei_12232_20100429, Art. 17.",214,217,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO | ] Art. 17. As agências contratadas deverão, durante o período de, no mínimo, 5 (cinco) anos após a extinção do contrato, manter acervo comprobatório da totalidade dos serviços prestados e das peças publicitárias produzidas.",urn:lex:br:federal:lei:2010-04-29;12232!art17
"ART","lei_12232_20100429, Art. 18.",220,229,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 18. É facultativa a concessão de planos de incentivo por veículo de divulgação e sua aceitação por agência de propaganda, e os frutos deles resultantes constituem, para todos os fins de direito, receita própria da agência e não estão compreendidos na obrigação estabelecida no parágrafo único do art. 15 desta Lei. § 1º A equação econômico-financeira definida na licitação e no contrato não se altera em razão da vigência ou não de planos de incentivo referidos no caput deste artigo, cujos frutos estão expressamente excluídos dela. § 2º As agências de propaganda não poderão, em nenhum caso, sobrepor os planos de incentivo aos interesses dos contratantes, preterindo veículos de divulgação que não os concedam ou priorizando os que os ofereçam, devendo sempre conduzir-se na orientação da escolha desses veículos de acordo com pesquisas e dados técnicos comprovados. § 3º O desrespeito ao disposto no § 2º deste artigo constituirá grave violação aos deveres contratuais por parte da agência contratada e a submeterá a processo administrativo em que, uma vez comprovado o comportamento injustificado, implicará a aplicação das sanções previstas no caput do art. 87 da Lei nº 8.666, de 21 de junho de 1993.",urn:lex:br:federal:lei:2010-04-29;12232!art18
"ART","lei_12232_20100429, Art. 19.",230,235,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 19. Para fins de interpretação da legislação de regência, valores correspondentes ao desconto-padrão de agência pela concepção, execução e distribuição de propaganda, por ordem e conta de clientes anunciantes, constituem receita da agência de publicidade e, em consequência, o veículo de divulgação não pode, para quaisquer fins, faturar e contabilizar tais valores como receita própria, inclusive quando o repasse do desconto-padrão à agência de publicidade for efetivado por meio de veículo de divulgação. Parágrafo único. (VETADO)",urn:lex:br:federal:lei:2010-04-29;12232!art19
"ART","lei_12232_20100429, Art. 20.",236,239,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 20. O disposto nesta Lei será aplicado subsidiariamente às empresas que possuem regulamento próprio de contratação, às licitações já abertas, aos contratos em fase de execução e aos efeitos pendentes dos contratos já encerrados na data de sua publicação.",urn:lex:br:federal:lei:2010-04-29;12232!art20
"ART","lei_12232_20100429, Art. 20-A.",240,249,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 20-A. A contratação de serviços de comunicação institucional, que compreendem os serviços de relação com a imprensa e de relações públicas, deverá observar o disposto no art. 5º desta Lei. § 1º Aplica-se o disposto no caput deste artigo à contratação dos serviços direcionados ao planejamento, criação, programação e manutenção de páginas eletrônicas da administração pública, ao monitoramento e gestão de suas redes sociais e à otimização de páginas e canais digitais para mecanismos de buscas e produção de mensagens, infográficos, painéis interativos e conteúdo institucional. § 2º O disposto no caput e no § 1º deste artigo não abrange a contratação de espaços publicitários e de mídia ou a expansão dos efeitos das mensagens e das ações de comunicação, que observarão o disposto no caput do art. 2º desta Lei. § 3º O disposto no caput não exclui a possibilidade de os serviços descritos no caput e no § 1º deste artigo serem prestados pelos servidores dos respectivos órgãos e entidades da administração pública. (Artigo acrescido pela Lei nº 14.356, de 31.5.2022)",urn:lex:br:federal:lei:2010-04-29;12232!art20-1
"ART","lei_12232_20100429, Art. 20-B.",250,257,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 20-B. Para fins desta Lei, os serviços de comunicação institucional compreendem os serviços de relações com a imprensa e de relações públicas, assim definidos: I – relações com a imprensa: ação que reúne estratégias organizacionais para promover e reforçar a comunicação dos órgãos e das entidades contratantes com seus públicos de interesse, por meio da interação com profissionais da imprensa; e II – relações públicas: esforço de comunicação planejado, coeso e contínuo que tem por objetivo estabelecer adequada percepção da atuação e dos objetivos institucionais, a partir do estímulo à compreensão mútua e da manutenção de padrões de relacionamento e fluxos de informação entre os órgãos e as entidades contratantes e seus públicos de interesse, no Brasil e no exterior. (Artigo acrescido pela Lei nº 14.356, de 31.5.2022)",urn:lex:br:federal:lei:2010-04-29;12232!art20-2
"ART","lei_12232_20100429, Art. 21.",258,261,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 21. Serão discriminadas em categorias de programação específicas no projeto e na lei orçamentária anual as dotações orçamentárias destinadas às despesas com publicidade institucional e com publicidade de utilidade pública, inclusive quando for produzida ou veiculada por órgão ou entidade integrante da administração pública.",urn:lex:br:federal:lei:2010-04-29;12232!art21
"ART","lei_12232_20100429, Art. 22.",262,265,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Art. 22. Esta Lei entra em vigor na data da sua publicação.",urn:lex:br:federal:lei:2010-04-29;12232!art22
"CAP","lei_12232_20100429, CAPÍTULO I",1,42,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES GERAIS | ] CAPÍTULO I DISPOSIÇÕES GERAIS Art. 1º Esta Lei estabelece normas gerais sobre licitações e contratações pela administração pública de serviços de publicidade prestados necessariamente por intermédio de agências de propaganda, no âmbito da União, dos Estados, do Distrito Federal e dos Municípios. § 1º Subordinam-se ao disposto nesta Lei os órgãos do Poder Executivo, Legislativo e Judiciário, as pessoas da administração indireta e todas as entidades controladas direta ou indiretamente pelos entes referidos no caput deste artigo. § 2º As Leis nºs 4.680, de 18 de junho de 1965, e 8.666, de 21 de junho de 1993, serão aplicadas aos procedimentos licitatórios e aos contratos regidos por esta Lei, de forma complementar. Art. 2º Para fins desta Lei, considera-se serviços de publicidade o conjunto de atividades realizadas integradamente que tenham por objetivo o estudo, o planejamento, a conceituação, a concepção, a criação, a execução interna, a intermediação e a supervisão da execução externa e a distribuição de publicidade aos veículos e demais meios de divulgação, com o objetivo de promover a venda de bens ou serviços de qualquer natureza, difundir ideias ou informar o público em geral. § 1º Nas contratações de serviços de publicidade, poderão ser incluídos como atividades complementares os serviços especializados pertinentes: I – ao planejamento e à execução de pesquisas e de outros instrumentos de avaliação e de geração de conhecimento sobre o mercado, o público-alvo, os meios de divulgação nos quais serão difundidas as peças e ações publicitárias ou sobre os resultados das campanhas realizadas, respeitado o disposto no art. 3º desta Lei; II – à produção e à execução técnica das peças e projetos publicitários criados; III – à criação e ao desenvolvimento de formas inovadoras de comunicação publicitária, em consonância com novas tecnologias, visando à expansão dos efeitos das mensagens e das ações publicitárias. § 2º Os contratos de serviços de publicidade terão por objeto somente as atividades previstas no caput e no § 1º deste artigo, vedada a inclusão de quaisquer outras atividades, em especial as de assessoria de imprensa, comunicação e relações públicas ou as que tenham por finalidade a realização de eventos festivos de qualquer natureza, as quais serão contratadas por meio de procedimentos licitatórios próprios, respeitado o disposto na legislação em vigor. § 3º Na contratação dos serviços de publicidade, faculta-se a adjudicação do objeto da licitação a mais de uma agência de propaganda, sem a segregação em itens ou contas publicitárias, mediante justificativa no processo de licitação. § 4º Para a execução das ações de comunicação publicitária realizadas no âmbito dos contratos decorrentes das licitações previstas no § 3º deste artigo, o órgão ou a entidade deverá, obrigatoriamente, instituir procedimento de seleção interna entre as contratadas, cuja metodologia será aprovada pela administração e publicada na imprensa oficial. Art. 3º As pesquisas e avaliações previstas no inciso I do § 1º do art. 2º desta Lei terão a finalidade específica de aferir o desenvolvimento estratégico, a criação e a veiculação e de possibilitar a mensuração dos resultados das campanhas publicitárias realizadas em decorrência da execução do contrato. Parágrafo único. É vedada a inclusão nas pesquisas e avaliações de matéria estranha ou que não guarde pertinência temática com a ação publicitária ou com o objeto do contrato de prestação de serviços de publicidade. Art. 4º Os serviços de publicidade previstos nesta Lei serão contratados em agências de propaganda cujas atividades sejam disciplinadas pela Lei nº 4.680, de 18 de junho de 1965, e que tenham obtido certificado de qualificação técnica de funcionamento. § 1º O certificado de qualificação técnica de funcionamento previsto no caput deste artigo poderá ser obtido perante o Conselho Executivo das Normas-Padrão - CENP, entidade sem fins lucrativos, integrado e gerido por entidades nacionais que representam veículos, anunciantes e agências, ou por entidade equivalente, legalmente reconhecida como fiscalizadora e certificadora das condições técnicas de agências de propaganda. § 2º A agência contratada nos termos desta Lei só poderá reservar e comprar espaço ou tempo publicitário de veículos de divulgação, por conta e por ordem dos seus clientes, se previamente os identificar e tiver sido por eles expressamente autorizada.",urn:lex:br:federal:lei:2010-04-29;12232!cap1
