Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","decreto_5798_2006, Art. 5º, Parágrafo único.",68,69,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Na hipótese de importação do produto pelo beneficiário da redução de que trata o caput deste artigo, este deverá indicar na declaração de importação a finalidade a que ele se destina e o ato legal que autoriza o incentivo fiscal.",urn:lex:br:federal:decreto:2006-06-07;5798!art5_par1u
"CPT","decreto_5798_2006, Art. 6º, caput",72,73,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A quota de depreciação acelerada integral, de que trata o inciso III do caput do art. 3o, constituirá exclusão do lucro líquido para fins de determinação do lucro real e da base de cálculo da CSLL, e será controlada no Livro de Apuração do Lucro Real - LALUR. (Redação dada pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_cpt
"PAR","decreto_5798_2006, Art. 6º, § 1º",74,75,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O total da depreciação acumulada, incluindo a contábil e a acelerada, não poderá ultrapassar o custo de aquisição do bem que está sendo depreciado.",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par1
"PAR","decreto_5798_2006, Art. 6º, § 2º",76,77,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A partir do período de apuração em que for atingido o limite de que trata o § 1o, o valor da depreciação, registrado na escrituração comercial, deverá ser adicionado ao lucro líquido para efeito de determinação do lucro real e da base de cálculo da CSLL. (Redação dada pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par2
"PAR","decreto_5798_2006, Art. 6º, § 3º",78,79,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A depreciação acelerada integral, de que trata o inciso III do caput do art. 3o, somente se aplica em relação às máquinas, equipamentos, aparelhos e instrumentos, novos, adquiridos a partir da data de publicação da Medida Provisória no 428, de 12 de maio de 2008. (Incluído pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par3
"PAR","decreto_5798_2006, Art. 6º, § 4º",80,81,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Para efeitos do disposto no inciso IV do art. 3o, a pessoa jurídica poderá, na apuração do IRPJ, amortizar aceleradamente, mediante dedução como custo ou despesa operacional, no período de apuração em que forem efetuados, os dispêndios relativos à aquisição de bens intangíveis, vinculados exclusivamente às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica. (Incluído pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par4
"PAR","decreto_5798_2006, Art. 6º, § 5º",82,83,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Caso a pessoa jurídica não tenha registrado a amortização acelerada incentivada diretamente na contabilidade, conforme § 4o, poderá excluir o valor correspondente aos dispêndios relativos à aquisição de bens intangíveis do lucro líquido para fins de determinação do lucro real. (Incluído pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par5
"PAR","decreto_5798_2006, Art. 6º, § 6º",84,85,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Na hipótese do § 5o, o total da amortização acumulada, incluindo a contábil e a acelerada, não poderá ultrapassar o custo de aquisição do bem que está sendo amortizado. (Incluído pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par6
"PAR","decreto_5798_2006, Art. 6º, § 7º",86,87,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A partir do período de apuração em que for atingido o limite de que trata o § 6o, o valor da amortização registrado na escrituração comercial deverá ser adicionado ao lucro líquido para efeito de determinação do lucro real.(Incluído pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art6_par7
"CPT","decreto_5798_2006, Art. 7º, caput",90,91,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Poderão ser também deduzidas como despesas operacionais, na forma do inciso I do caput do art. 3o e do art. 4o, as importâncias transferidas a microempresas e empresas de pequeno porte de que trata a Lei Complementar no 123, de 14 de dezembro de 2006, destinadas à execução de pesquisa tecnológica e de desenvolvimento de inovação tecnológica de interesse e por conta e ordem da pessoa jurídica que promoveu a transferência, ainda que a pessoa jurídica recebedora dessas importâncias venha a ter participação no resultado econômico do produto resultante. (Redação dada pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art7_cpt
"PAR","decreto_5798_2006, Art. 7º, § 1º",92,93,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O disposto neste artigo aplica-se às transferências de recursos efetuadas para inventor independente de que trata o inciso IX do art. 2o da Lei no 10.973, de 2004.",urn:lex:br:federal:decreto:2006-06-07;5798!art7_par1
"PAR","decreto_5798_2006, Art. 7º, § 2º",94,95,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] As importâncias recebidas na forma do caput deste artigo não constituem receita das microempresas e empresa de pequeno porte, nem rendimento do inventor independente, desde que utilizadas integralmente na realização da pesquisa ou desenvolvimento de inovação tecnológica.",urn:lex:br:federal:decreto:2006-06-07;5798!art7_par2
"PAR","decreto_5798_2006, Art. 7º, § 3º",96,97,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Na hipótese do § 2o deste artigo, para as microempresas e empresas de pequeno porte de que trata o caput deste artigo que apuram o imposto sobre a renda com base no lucro real, os dispêndios efetuados com a execução de pesquisa tecnológica e desenvolvimento de inovação tecnológica não serão dedutíveis na apuração do lucro real e da base de cálculo da CSLL.",urn:lex:br:federal:decreto:2006-06-07;5798!art7_par3
"CPT","decreto_5798_2006, Art. 8º, caput",100,101,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Sem prejuízo do disposto no art. 3o, a partir do ano-calendário de 2006, a pessoa jurídica poderá excluir do lucro líquido, na determinação do lucro real e da base de cálculo da CSLL, o valor corresponde a até sessenta por cento da soma dos dispêndios realizados no período de apuração com pesquisa tecnológica e desenvolvimento de inovação tecnológica, classificáveis como despesas pela legislação do IRPJ, na forma do inciso I do caput do art. 3o.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_cpt
"PAR","decreto_5798_2006, Art. 8º, § 1º",102,107,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A exclusão de que trata o caput deste artigo poderá chegar a: até oitenta por cento, no caso de a pessoa jurídica incrementar o número de pesquisadores contratados no ano-calendário de gozo do incentivo em percentual acima de cinco por cento, em relação à média de pesquisadores com contratos em vigor no ano-calendário anterior ao de gozo do incentivo; e até setenta por cento, no caso de a pessoa jurídica incrementar o número de pesquisadores contratados no ano-calendário de gozo do incentivo até cinco por cento, em relação à média de pesquisadores com contratos em vigor no ano-calendário anterior ao de gozo do incentivo.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par1
"PAR","decreto_5798_2006, Art. 8º, § 2º",108,109,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Excepcionalmente, para os anos-calendário de 2006 a 2008, os percentuais referidos no § 1o deste artigo poderão ser aplicados com base no incremento do número de pesquisadores contratados no ano-calendário de gozo do incentivo, em relação à média de pesquisadores com contratos em vigor no ano-calendário de 2005.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par2
"PAR","decreto_5798_2006, Art. 8º, § 3º",110,111,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Na hipótese de pessoa jurídica que se dedica exclusivamente à pesquisa tecnológica e desenvolvimento de inovação tecnológica, para o cálculo dos percentuais de que trata este artigo, também poderão ser considerados os sócios que atuem com dedicação de pelo menos vinte horas semanais na atividade de pesquisa tecnológica e desenvolvimento de inovação tecnológica explorada pela própria pessoa jurídica.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par3
"PAR","decreto_5798_2006, Art. 8º, § 4º",112,113,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Sem prejuízo do disposto no caput e no § 1o deste artigo, a pessoa jurídica poderá excluir do lucro líquido, na determinação do lucro real e da base de cálculo da CSLL, o valor de até vinte por cento da soma dos dispêndios ou pagamentos vinculados à pesquisa tecnológica e desenvolvimento de inovação tecnológica objeto de patente concedida ou cultivar registrado.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par4
"PAR","decreto_5798_2006, Art. 8º, § 5º",114,115,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Para fins do disposto no § 4o deste artigo, os dispêndios e pagamentos serão registrados na Parte B do LALUR e excluídos no período de apuração da concessão da patente ou do registro do cultivar.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par5
"PAR","decreto_5798_2006, Art. 8º, § 6º",116,117,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A exclusão de que trata este artigo fica limitada ao valor do lucro real e da base de cálculo da CSLL antes da própria exclusão, vedado o aproveitamento de eventual excesso em período de apuração posterior.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par6
"PAR","decreto_5798_2006, Art. 8º, § 7º",118,119,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O disposto no § 6o não se aplica à pessoa jurídica referida no § 3o deste artigo.",urn:lex:br:federal:decreto:2006-06-07;5798!art8_par7
"CPT","decreto_5798_2006, Art. 9º, caput",122,123,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Para fins do disposto neste Decreto, os valores relativos aos dispêndios incorridos em instalações fixas e na aquisição de aparelhos, máquinas e equipamentos, destinados à utilização em projetos de pesquisa e desenvolvimento tecnológico, metrologia, normalização técnica e avaliação da conformidade, aplicáveis a produtos, processos, sistemas e pessoal, procedimentos de autorização de registros, licenças, homologações e suas formas correlatas, bem como relativos a procedimentos de proteção de propriedade intelectual, poderão ser depreciados ou amortizados na forma da legislação vigente, podendo o saldo não depreciado ou não amortizado ser excluído na determinação do lucro real, no período de apuração em que for concluída sua utilização.",urn:lex:br:federal:decreto:2006-06-07;5798!art9_cpt
"PAR","decreto_5798_2006, Art. 9º, § 1º",124,125,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O valor do saldo excluído na forma do caput deste artigo deverá ser controlado na parte B do LALUR e será adicionado, na determinação do lucro real, em cada período de apuração posterior, pelo valor da depreciação ou amortização normal que venha a ser contabilizada como despesa operacional.",urn:lex:br:federal:decreto:2006-06-07;5798!art9_par1
"PAR","decreto_5798_2006, Art. 9º, § 2º",126,127,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A pessoa jurídica beneficiária de depreciação ou amortização acelerada nos termos dos incisos III e IV do caput do art. 3o não poderá utilizar-se do benefício de que trata o caput deste artigo relativamente aos mesmos ativos.",urn:lex:br:federal:decreto:2006-06-07;5798!art9_par2
"PAR","decreto_5798_2006, Art. 9º, § 3º",128,129,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A amortização acelerada, de que trata o inciso IV do caput do art. 3o, bem como a exclusão do saldo não depreciado ou não amortizado na forma do caput deste artigo, não se aplicam para efeito de apuração da base de cálculo da CSLL. (Redação dada pelo Decreto nº 6.909, DE 2009)",urn:lex:br:federal:decreto:2006-06-07;5798!art9_par3
"CPT","decreto_5798_2006, Art. 10., caput",132,137,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Os dispêndios e pagamentos de que tratam os arts. 3o ao 9o: deverão ser controlados contabilmente em contas específicas; e somente poderão ser deduzidos se pagos a pessoas físicas ou jurídicas residentes e domiciliadas no País, ressalvados os mencionados nos incisos V e VI do art. 3o deste Decreto.",urn:lex:br:federal:decreto:2006-06-07;5798!art10_cpt
"CPT","decreto_5798_2006, Art. 11., caput",140,141,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A União, por intermédio das agências de fomento de ciência e tecnologia, poderá subvencionar o valor da remuneração de pesquisadores, titulados como mestres ou doutores, empregados em atividades de inovação tecnológica em empresas localizadas no território brasileiro.",urn:lex:br:federal:decreto:2006-06-07;5798!art11_cpt
"PAR","decreto_5798_2006, Art. 11., § 1º",142,147,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O valor da subvenção de que trata o caput deste artigo será de: até sessenta por cento para pessoas jurídicas nas áreas de atuação das extintas SUDENE e SUDAM; e até quarenta por cento, nas demais regiões.",urn:lex:br:federal:decreto:2006-06-07;5798!art11_par1
"PAR","decreto_5798_2006, Art. 11., § 2º",148,149,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A subvenção de que trata o caput deste artigo destina-se à contratação de novos pesquisadores pelas empresas, titulados como mestres ou doutores.",urn:lex:br:federal:decreto:2006-06-07;5798!art11_par2
"PAR","decreto_5798_2006, Art. 11., § 3º",150,151,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] Os recursos de que trata o caput deste artigo serão objeto de programação orçamentária em categoria específica do Ministério ao qual a agência de fomento de ciência e tecnologia esteja vinculada, sem prejuízo da alocação de outros recursos destinados à subvenção.",urn:lex:br:federal:decreto:2006-06-07;5798!art11_par3
"PAR","decreto_5798_2006, Art. 11., § 4º",152,153,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A concessão da subvenção de que trata o caput deste artigo será precedida de aprovação de projeto pela agência de fomento de ciência e tecnologia referida no § 3o, e respeitará os limites de valores e forma definidos pelo Ministério ao qual esteja vinculada.",urn:lex:br:federal:decreto:2006-06-07;5798!art11_par4
"CPT","decreto_5798_2006, Art. 12., caput",156,157,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O gozo dos benefícios fiscais ou da subvenção de que trata este Decreto fica condicionado à comprovação da regularidade fiscal da pessoa jurídica.",urn:lex:br:federal:decreto:2006-06-07;5798!art12_cpt
"CPT","decreto_5798_2006, Art. 13., caput",160,161,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] O descumprimento de qualquer obrigação assumida para obtenção dos incentivos de que trata este Decreto, bem como a utilização indevida dos incentivos fiscais neles referidos, implicam perda do direito aos incentivos ainda não utilizados e o recolhimento do valor correspondente aos tributos não pagos em decorrência dos incentivos já utilizados, acrescidos de multa e de juros, de mora ou de ofício, previstos na legislação tributária, sem prejuízo das sanções penais cabíveis.",urn:lex:br:federal:decreto:2006-06-07;5798!art13_cpt
"CPT","decreto_5798_2006, Art. 14., caput",164,165,"[ Regulamenta os incentivos fiscais às atividades de pesquisa tecnológica e desenvolvimento de inovação tecnológica, de que tratam os arts. 17 a 26 da Lei no 11.196, de 21 de novembro de 2005. | ] A pessoa jurídica beneficiária dos incentivos de que trata este Decreto fica obrigada a prestar ao Ministério da Ciência, Tecnologia, Inovações e Comunicações, por meio eletrônico, conforme instruções por este estabelecidas, informações sobre seus programas de pesquisa tecnológica e desenvolvimento de inovação tecnológica. (Redação dada pelo Decreto nº 9.947, de 2019)",urn:lex:br:federal:decreto:2006-06-07;5798!art14_cpt
