Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"ART","lei_9784_19990129, Art. 48.",360,363,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO DEVER DE DECIDIR | ] Art. 48. A Administração tem o dever de explicitamente emitir decisão nos processos administrativos e sobre solicitações ou reclamações, em matéria de sua competência.",urn:lex:br:federal:lei:1999-01-29;9784!art48
"ART","lei_9784_19990129, Art. 49.",364,367,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO DEVER DE DECIDIR | ] Art. 49. Concluída a instrução de processo administrativo, a Administração tem o prazo de até trinta dias para decidir, salvo prorrogação por igual período expressamente motivada.",urn:lex:br:federal:lei:1999-01-29;9784!art49
"ART","lei_9784_19990129, Art. 49-A.",370,395,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-A. No âmbito da Administração Pública federal, as decisões administrativas que exijam a participação de 3 (três) ou mais setores, órgãos ou entidades poderão ser tomadas mediante decisão coordenada, sempre que: I – for justificável pela relevância da matéria; e II – houver discordância que prejudique a celeridade do processo administrativo decisório. § 1º Para os fins desta Lei, considera-se decisão coordenada a instância de natureza interinstitucional ou intersetorial que atua de forma compartilhada com a finalidade de simplificar o processo administrativo mediante participação concomitante de todas as autoridades e agentes decisórios e dos responsáveis pela instrução técnico-jurídica, observada a natureza do objeto e a compatibilidade do procedimento e de sua formalização com a legislação pertinente. § 2º (VETADO na Lei nº 14.210, de 30.9.2021) § 3º (VETADO na Lei nº 14.210, de 30.9.2021) § 4º A decisão coordenada não exclui a responsabilidade originária de cada órgão ou autoridade envolvida. § 5º A decisão coordenada obedecerá aos princípios da legalidade, da eficiência e da transparência, com utilização, sempre que necessário, da simplificação do procedimento e da concentração das instâncias decisórias. § 6º Não se aplica a decisão coordenada aos processos administrativos: I – de licitação; II – relacionados ao poder sancionador; ou III – em que estejam envolvidas autoridades de Poderes distintos. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-1
"ART","lei_9784_19990129, Art. 49-B.",396,401,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-B. Poderão habilitar-se a participar da decisão coordenada, na qualidade de ouvintes, os interessados de que trata o art. 9º desta Lei. Parágrafo único. A participação na reunião, que poderá incluir direito a voz, será deferida por decisão irrecorrível da autoridade responsável pela convocação da decisão coordenada. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-2
"ART","lei_9784_19990129, Art. 49-C.",402,405,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-C. (VETADO na Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-3
"ART","lei_9784_19990129, Art. 49-D.",406,409,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-D. Os participantes da decisão coordenada deverão ser intimados na forma do art. 26 desta Lei. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-4
"ART","lei_9784_19990129, Art. 49-E.",410,415,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-E. Cada órgão ou entidade participante é responsável pela elaboração de documento específico sobre o tema atinente à respectiva competência, a fim de subsidiar os trabalhos e integrar o processo da decisão coordenada. Parágrafo único. O documento previsto no caput deste artigo abordará a questão objeto da decisão coordenada e eventuais precedentes. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-5
"ART","lei_9784_19990129, Art. 49-F.",416,421,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-F. Eventual dissenso na solução do objeto da decisão coordenada deverá ser manifestado durante as reuniões, de forma fundamentada, acompanhado das propostas de solução e de alteração necessárias para a resolução da questão. Parágrafo único. Não poderá ser arguida matéria estranha ao objeto da convocação. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-6
"ART","lei_9784_19990129, Art. 49-G.",422,443,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: I – relato sobre os itens da pauta; II – síntese dos fundamentos aduzidos; III – síntese das teses pertinentes ao objeto da convocação; IV – registro das orientações, das diretrizes, das soluções ou das propostas de atos governamentais relativos ao objeto da convocação; V – posicionamento dos participantes para subsidiar futura atuação governamental em matéria idêntica ou similar; e VI – decisão de cada órgão ou entidade relativa à matéria sujeita à sua competência. § 1º Até a assinatura da ata, poderá ser complementada a fundamentação da decisão da autoridade ou do agente a respeito de matéria de competência do órgão ou da entidade representada. § 2º (VETADO na Lei nº 14.210, de 30.9.2021) § 3º A ata será publicada por extrato no Diário Oficial da União, do qual deverão constar, além do registro referido no inciso IV do caput deste artigo, os dados identificadores da decisão coordenada e o órgão e o local em que se encontra a ata em seu inteiro teor, para conhecimento dos interessados. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-7
"ART","lei_9784_19990129, Art. 50.",446,471,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA MOTIVAÇÃO | ] Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: I – neguem, limitem ou afetem direitos ou interesses; II – imponham ou agravem deveres, encargos ou sanções; III – decidam processos administrativos de concurso ou seleção pública; IV – dispensem ou declarem a inexigibilidade de processo licitatório; V – decidam recursos administrativos; VI – decorram de reexame de ofício; VII – deixem de aplicar jurisprudência firmada sobre a questão ou discrepem de pareceres, laudos, propostas e relatórios oficiais; VIII – importem anulação, revogação, suspensão ou convalidação de ato administrativo. § 1º A motivação deve ser explícita, clara e congruente, podendo consistir em declaração de concordância com fundamentos de anteriores pareceres, informações, decisões ou propostas, que, neste caso, serão parte integrante do ato. § 2º Na solução de vários assuntos da mesma natureza, pode ser utilizado meio mecânico que reproduza os fundamentos das decisões, desde que não prejudique direito ou garantia dos interessados. § 3º A motivação das decisões de órgãos colegiados e comissões ou de decisões orais constará da respectiva ata ou de termo escrito.",urn:lex:br:federal:lei:1999-01-29;9784!art50
"ART","lei_9784_19990129, Art. 51.",474,481,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DESISTÊNCIA E OUTROS CASOS DE EXTINÇÃO DO PROCESSO | ] Art. 51. O interessado poderá, mediante manifestação escrita, desistir total ou parcialmente do pedido formulado ou, ainda, renunciar a direitos disponíveis. § 1º Havendo vários interessados, a desistência ou renúncia atinge somente quem a tenha formulado. § 2º A desistência ou renúncia do interessado, conforme o caso, não prejudica o prosseguimento do processo, se a Administração considerar que o interesse público assim o exige.",urn:lex:br:federal:lei:1999-01-29;9784!art51
"ART","lei_9784_19990129, Art. 52.",482,485,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DESISTÊNCIA E OUTROS CASOS DE EXTINÇÃO DO PROCESSO | ] Art. 52. O órgão competente poderá declarar extinto o processo quando exaurida sua finalidade ou o objeto da decisão se tornar impossível, inútil ou prejudicado por fato superveniente.",urn:lex:br:federal:lei:1999-01-29;9784!art52
"ART","lei_9784_19990129, Art. 53.",488,491,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA ANULAÇÃO, REVOGAÇÃO E CONVALIDAÇÃO | ] Art. 53. A Administração deve anular seus próprios atos, quando eivados de vício de legalidade, e pode revogá-los por motivo de conveniência ou oportunidade, respeitados os direitos adquiridos.",urn:lex:br:federal:lei:1999-01-29;9784!art53
"ART","lei_9784_19990129, Art. 54.",492,499,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA ANULAÇÃO, REVOGAÇÃO E CONVALIDAÇÃO | ] Art. 54. O direito da Administração de anular os atos administrativos de que decorram efeitos favoráveis para os destinatários decai em cinco anos, contados da data em que foram praticados, salvo comprovada má-fé. § 1º No caso de efeitos patrimoniais contínuos, o prazo de decadência contar-se-á da percepção do primeiro pagamento. § 2º Considera-se exercício do direito de anular qualquer medida de autoridade administrativa que importe impugnação à validade do ato.",urn:lex:br:federal:lei:1999-01-29;9784!art54
"ART","lei_9784_19990129, Art. 55.",500,503,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA ANULAÇÃO, REVOGAÇÃO E CONVALIDAÇÃO | ] Art. 55. Em decisão na qual se evidencie não acarretarem lesão ao interesse público nem prejuízo a terceiros, os atos que apresentarem defeitos sanáveis poderão ser convalidados pela própria Administração.",urn:lex:br:federal:lei:1999-01-29;9784!art55
"ART","lei_9784_19990129, Art. 56.",506,515,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 56. Das decisões administrativas cabe recurso, em face de razões de legalidade e de mérito. § 1º O recurso será dirigido à autoridade que proferiu a decisão, a qual, se não a reconsiderar no prazo de cinco dias, o encaminhará à autoridade superior. § 2º Salvo exigência legal, a interposição de recurso administrativo independe de caução. § 3º Se o recorrente alegar que a decisão administrativa contraria enunciado da súmula vinculante, caberá à autoridade prolatora da decisão impugnada, se não a reconsiderar, explicitar, antes de encaminhar o recurso à autoridade superior, as razões da aplicabilidade ou inaplicabilidade da súmula, conforme o caso. (Parágrafo acrescido pela Lei nº 11.417, de 19.12.2006, publicada no DOU de 20.12.2006, em vigor 3 (três) meses após a publicação)",urn:lex:br:federal:lei:1999-01-29;9784!art56
"ART","lei_9784_19990129, Art. 57.",516,519,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 57. O recurso administrativo tramitará no máximo por três instâncias administrativas, salvo disposição legal diversa.",urn:lex:br:federal:lei:1999-01-29;9784!art57
"ART","lei_9784_19990129, Art. 58.",520,531,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 58. Têm legitimidade para interpor recurso administrativo: I – os titulares de direitos e interesses que forem parte no processo; II – aqueles cujos direitos ou interesses forem indiretamente afetados pela decisão recorrida; III – as organizações e associações representativas, no tocante a direitos e interesses coletivos; IV – os cidadãos ou associações, quanto a direitos ou interesses difusos.",urn:lex:br:federal:lei:1999-01-29;9784!art58
"ART","lei_9784_19990129, Art. 59.",532,539,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 59. Salvo disposição legal específica, é de dez dias o prazo para interposição de recurso administrativo, contado a partir da ciência ou divulgação oficial da decisão recorrida. § 1º Quando a lei não fixar prazo diferente, o recurso administrativo deverá ser decidido no prazo máximo de trinta dias, a partir do recebimento dos autos pelo órgão competente. § 2º O prazo mencionado no parágrafo anterior poderá ser prorrogado por igual período, ante justificativa explícita.",urn:lex:br:federal:lei:1999-01-29;9784!art59
"ART","lei_9784_19990129, Art. 60.",540,543,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 60. O recurso interpõe-se por meio de requerimento no qual o recorrente deverá expor os fundamentos do pedido de reexame, podendo juntar os documentos que julgar convenientes.",urn:lex:br:federal:lei:1999-01-29;9784!art60
"ART","lei_9784_19990129, Art. 61.",544,549,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 61. Salvo disposição legal em contrário, o recurso não tem efeito suspensivo. Parágrafo único. Havendo justo receio de prejuízo de difícil ou incerta reparação decorrente da execução, a autoridade recorrida ou a imediatamente superior poderá, de ofício ou a pedido, dar efeito suspensivo ao recurso.",urn:lex:br:federal:lei:1999-01-29;9784!art61
"ART","lei_9784_19990129, Art. 62.",550,553,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 62. Interposto o recurso, o órgão competente para dele conhecer deverá intimar os demais interessados para que, no prazo de cinco dias úteis, apresentem alegações.",urn:lex:br:federal:lei:1999-01-29;9784!art62
"ART","lei_9784_19990129, Art. 63.",554,569,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 63. O recurso não será conhecido quando interposto: I – fora do prazo; II – perante órgão incompetente; III – por quem não seja legitimado; IV – após exaurida a esfera administrativa. § 1º Na hipótese do inciso II, será indicada ao recorrente a autoridade competente, sendo-lhe devolvido o prazo para recurso. § 2º O não conhecimento do recurso não impede a Administração de rever de ofício o ato ilegal, desde que não ocorrida preclusão administrativa.",urn:lex:br:federal:lei:1999-01-29;9784!art63
"ART","lei_9784_19990129, Art. 64.",570,575,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 64. O órgão competente para decidir o recurso poderá confirmar, modificar, anular ou revogar, total ou parcialmente, a decisão recorrida, se a matéria for de sua competência. Parágrafo único. Se da aplicação do disposto neste artigo puder decorrer gravame à situação do recorrente, este deverá ser cientificado para que formule suas alegações antes da decisão.",urn:lex:br:federal:lei:1999-01-29;9784!art64
"ART","lei_9784_19990129, Art. 64-A.",576,579,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 64-A. Se o recorrente alegar violação de enunciado da súmula vinculante, o órgão competente para decidir o recurso explicitará as razões da aplicabilidade ou inaplicabilidade da súmula, conforme o caso. (Artigo acrescido pela Lei nº 11.417, de 19.12.2006, publicada no DOU de 20.12.2006, em vigor 3 (três) meses após a publicação)",urn:lex:br:federal:lei:1999-01-29;9784!art64-1
"ART","lei_9784_19990129, Art. 64-B.",580,583,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 64-B. Acolhida pelo Supremo Tribunal Federal a reclamação fundada em violação de enunciado da súmula vinculante, dar-se-á ciência à autoridade prolatora e ao órgão competente para o julgamento do recurso, que deverão adequar as futuras decisões administrativas em casos semelhantes, sob pena de responsabilização pessoal nas esferas cível, administrativa e penal. (Artigo acrescido pela Lei nº 11.417, de 19.12.2006, publicada no DOU de 20.12.2006, em vigor 3 (três) meses após a publicação)",urn:lex:br:federal:lei:1999-01-29;9784!art64-2
"ART","lei_9784_19990129, Art. 65.",584,589,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] Art. 65. Os processos administrativos de que resultem sanções poderão ser revistos, a qualquer tempo, a pedido ou de ofício, quando surgirem fatos novos ou circunstâncias relevantes suscetíveis de justificar a inadequação da sanção aplicada. Parágrafo único. Da revisão do processo não poderá resultar agravamento da sanção.",urn:lex:br:federal:lei:1999-01-29;9784!art65
"ART","lei_9784_19990129, Art. 66.",592,601,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS PRAZOS | ] Art. 66. Os prazos começam a correr a partir da data da cientificação oficial, excluindo-se da contagem o dia do começo e incluindo-se o do vencimento. § 1º Considera-se prorrogado o prazo até o primeiro dia útil seguinte se o vencimento cair em dia em que não houver expediente ou este for encerrado antes da hora normal. § 2º Os prazos expressos em dias contam-se de modo contínuo. § 3º Os prazos fixados em meses ou anos contam-se de data a data. Se no mês do vencimento não houver o dia equivalente àquele do início do prazo, tem-se como termo o último dia do mês.",urn:lex:br:federal:lei:1999-01-29;9784!art66
"ART","lei_9784_19990129, Art. 67.",602,605,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS PRAZOS | ] Art. 67. Salvo motivo de força maior devidamente comprovado, os prazos processuais não se suspendem.",urn:lex:br:federal:lei:1999-01-29;9784!art67
"ART","lei_9784_19990129, Art. 68.",608,611,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS SANÇÕES | ] Art. 68. As sanções, a serem aplicadas por autoridade competente, terão natureza pecuniária ou consistirão em obrigação de fazer ou de não fazer, assegurado sempre o direito de defesa.",urn:lex:br:federal:lei:1999-01-29;9784!art68
"ART","lei_9784_19990129, Art. 69.",614,617,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS DISPOSIÇÕES FINAIS | ] Art. 69. Os processos administrativos específicos continuarão a reger-se por lei própria, aplicando-se-lhes apenas subsidiariamente os preceitos desta Lei.",urn:lex:br:federal:lei:1999-01-29;9784!art69
"ART","lei_9784_19990129, Art. 69-A.",618,637,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS DISPOSIÇÕES FINAIS | ] Art. 69-A. Terão prioridade na tramitação, em qualquer órgão ou instância, os procedimentos administrativos em que figure como parte ou interessado: I – pessoa com idade igual ou superior a 60 (sessenta) anos; II – pessoa portadora de deficiência, física ou mental; III – (VETADO) IV – pessoa portadora de tuberculose ativa, esclerose múltipla, neoplasia maligna, hanseníase, paralisia irreversível e incapacitante, cardiopatia grave, doença de Parkinson, espondiloartrose anquilosante, nefropatia grave, hepatopatia grave, estados avançados da doença de Paget (osteíte deformante), contaminação por radiação, síndrome de imunodeficiência adquirida, ou outra doença grave, com base em conclusão da medicina especializada, mesmo que a doença tenha sido contraída após o início do processo. § 1º A pessoa interessada na obtenção do benefício, juntando prova de sua condição, deverá requerê-lo à autoridade administrativa competente, que determinará as providências a serem cumpridas. § 2º Deferida a prioridade, os autos receberão identificação própria que evidencie o regime de tramitação prioritária. § 3º (VETADO) § 4º (VETADO) (Artigo acrescido pela Lei nº 12.008, de 29.7.2009)",urn:lex:br:federal:lei:1999-01-29;9784!art69-1
"ART","lei_9784_19990129, Art. 70.",638,641,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS DISPOSIÇÕES FINAIS | ] Art. 70. Esta Lei entra em vigor na data de sua publicação. Brasília 29 de janeiro de 1999; 178º da Independência e 111º da República. FERNANDO HENRIQUE CARDOSO Renan Calheiros Paulo Paiva",urn:lex:br:federal:lei:1999-01-29;9784!art70
"CAP","lei_9784_19990129, CAPÍTULO I",1,48,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS DISPOSIÇÕES GERAIS | ] CAPÍTULO I DAS DISPOSIÇÕES GERAIS Art. 1º Esta Lei estabelece normas básicas sobre o processo administrativo no âmbito da Administração Federal direta e indireta, visando, em especial, à proteção dos direitos dos administrados e ao melhor cumprimento dos fins da Administração. § 1º Os preceitos desta Lei também se aplicam aos órgãos dos Poderes Legislativo e Judiciário da União, quando no desempenho de função administrativa. § 2º Para os fins desta Lei, consideram-se: I – órgão - a unidade de atuação integrante da estrutura da Administração direta e da estrutura da Administração indireta; II – entidade - a unidade de atuação dotada de personalidade jurídica; III – autoridade - o servidor ou agente público dotado de poder de decisão. Art. 2º A Administração Pública obedecerá, dentre outros, aos princípios da legalidade, finalidade, motivação, razoabilidade, proporcionalidade, moralidade, ampla defesa, contraditório, segurança jurídica, interesse público e eficiência. Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: I – atuação conforme a lei e o Direito; II – atendimento a fins de interesse geral, vedada a renúncia total ou parcial de poderes ou competências, salvo autorização em lei; III – objetividade no atendimento do interesse público, vedada a promoção pessoal de agentes ou autoridades; IV – atuação segundo padrões éticos de probidade, decoro e boa-fé; V – divulgação oficial dos atos administrativos, ressalvadas as hipóteses de sigilo previstas na Constituição; VI – adequação entre meios e fins, vedada a imposição de obrigações, restrições e sanções em medida superior àquelas estritamente necessárias ao atendimento do interesse público; VII – indicação dos pressupostos de fato e de direito que determinarem a decisão; VIII – observância das formalidades essenciais à garantia dos direitos dos administrados; IX – adoção de formas simples, suficientes para propiciar adequado grau de certeza, segurança e respeito aos direitos dos administrados; X – garantia dos direitos à comunicação, à apresentação de alegações finais, à produção de provas e à interposição de recursos, nos processos de que possam resultar sanções e nas situações de litígio; XI – proibição de cobrança de despesas processuais, ressalvadas as previstas em lei; XII – impulsão, de ofício, do processo administrativo, sem prejuízo da atuação dos interessados; XIII – interpretação da norma administrativa da forma que melhor garanta o atendimento do fim público a que se dirige, vedada aplicação retroativa de nova interpretação.",urn:lex:br:federal:lei:1999-01-29;9784!cap1
"CAP","lei_9784_19990129, CAPÍTULO II",49,62,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS DIREITOS DOS ADMINISTRADOS | ] CAPÍTULO II DOS DIREITOS DOS ADMINISTRADOS Art. 3º O administrado tem os seguintes direitos perante a Administração, sem prejuízo de outros que lhe sejam assegurados: I – ser tratado com respeito pelas autoridades e servidores, que deverão facilitar o exercício de seus direitos e o cumprimento de suas obrigações; II – ter ciência da tramitação dos processos administrativos em que tenha a condição de interessado, ter vista dos autos, obter cópias de documentos neles contidos e conhecer as decisões proferidas; III – formular alegações e apresentar documentos antes da decisão, os quais serão objeto de consideração pelo órgão competente; IV – fazer-se assistir, facultativamente, por advogado, salvo quando obrigatória a representação, por força de lei.",urn:lex:br:federal:lei:1999-01-29;9784!cap2
"CAP","lei_9784_19990129, CAPÍTULO III",63,76,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS DEVERES DO ADMINISTRADO | ] CAPÍTULO III DOS DEVERES DO ADMINISTRADO Art. 4º São deveres do administrado perante a Administração, sem prejuízo de outros previstos em ato normativo: I – expor os fatos conforme a verdade; II – proceder com lealdade, urbanidade e boa-fé; III – não agir de modo temerário; IV – prestar as informações que lhe forem solicitadas e colaborar para o esclarecimento dos fatos.",urn:lex:br:federal:lei:1999-01-29;9784!cap3
"CAP","lei_9784_19990129, CAPÍTULO IV",77,106,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO INÍCIO DO PROCESSO | ] CAPÍTULO IV DO INÍCIO DO PROCESSO Art. 5º O processo administrativo pode iniciar-se de ofício ou a pedido de interessado. Art. 6º O requerimento inicial do interessado, salvo casos em que for admitida solicitação oral, deve ser formulado por escrito e conter os seguintes dados: I – órgão ou autoridade administrativa a que se dirige; II – identificação do interessado ou de quem o represente; III – domicílio do requerente ou local para recebimento de comunicações; IV – formulação do pedido, com exposição dos fatos e de seus fundamentos; V – data e assinatura do requerente ou de seu representante. Parágrafo único. É vedada à Administração a recusa imotivada de recebimento de documentos, devendo o servidor orientar o interessado quanto ao suprimento de eventuais falhas. Art. 7º Os órgãos e entidades administrativas deverão elaborar modelos ou formulários padronizados para assuntos que importem pretensões equivalentes. Art. 8º Quando os pedidos de uma pluralidade de interessados tiverem conteúdo e fundamentos idênticos, poderão ser formulados em um único requerimento, salvo preceito legal em contrário.",urn:lex:br:federal:lei:1999-01-29;9784!cap4
"CAP","lei_9784_19990129, CAPÍTULO V",107,124,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS INTERESSADOS | ] CAPÍTULO V DOS INTERESSADOS Art. 9º São legitimados como interessados no processo administrativo: I – pessoas físicas ou jurídicas que o iniciem como titulares de direitos ou interesses individuais ou no exercício do direito de representação; II – aqueles que, sem terem iniciado o processo, têm direitos ou interesses que possam ser afetados pela decisão a ser adotada; III – as organizações e associações representativas, no tocante a direitos e interesses coletivos; IV – as pessoas ou as associações legalmente constituídas quanto a direitos ou interesses difusos. Art. 10. São capazes, para fins de processo administrativo, os maiores de dezoito anos, ressalvada previsão especial em ato normativo próprio.",urn:lex:br:federal:lei:1999-01-29;9784!cap5
"CAP","lei_9784_19990129, CAPÍTULO VI",125,168,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA COMPETÊNCIA | ] CAPÍTULO VI DA COMPETÊNCIA Art. 11. A competência é irrenunciável e se exerce pelos órgãos administrativos a que foi atribuída como própria, salvo os casos de delegação e avocação legalmente admitidos. Art. 12. Um órgão administrativo e seu titular poderão, se não houver impedimento legal, delegar parte da sua competência a outros órgãos ou titulares, ainda que estes não lhe sejam hierarquicamente subordinados, quando for conveniente, em razão de circunstâncias de índole técnica, social, econômica, jurídica ou territorial. Parágrafo único. O disposto no caput deste artigo aplica-se à delegação de competência dos órgãos colegiados aos respectivos presidentes. Art. 13. Não podem ser objeto de delegação: I – a edição de atos de caráter normativo; II – a decisão de recursos administrativos; III – as matérias de competência exclusiva do órgão ou autoridade. Art. 14. O ato de delegação e sua revogação deverão ser publicados no meio oficial. § 1º O ato de delegação especificará as matérias e poderes transferidos, os limites da atuação do delegado, a duração e os objetivos da delegação e o recurso cabível, podendo conter ressalva de exercício da atribuição delegada. § 2º O ato de delegação é revogável a qualquer tempo pela autoridade delegante. § 3º As decisões adotadas por delegação devem mencionar explicitamente esta qualidade e considerar-se-ão editadas pelo delegado. Art. 15. Será permitida, em caráter excepcional e por motivos relevantes devidamente justificados, a avocação temporária de competência atribuída a órgão hierarquicamente inferior. Art. 16. Os órgãos e entidades administrativas divulgarão publicamente os locais das respectivas sedes e, quando conveniente, a unidade fundacional competente em matéria de interesse especial. Art. 17. Inexistindo competência legal específica, o processo administrativo deverá ser iniciado perante a autoridade de menor grau hierárquico para decidir.",urn:lex:br:federal:lei:1999-01-29;9784!cap6
"CAP","lei_9784_19990129, CAPÍTULO VII",169,194,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS IMPEDIMENTOS E DA SUSPEIÇÃO | ] CAPÍTULO VII DOS IMPEDIMENTOS E DA SUSPEIÇÃO Art. 18. É impedido de atuar em processo administrativo o servidor ou autoridade que: I – tenha interesse direto ou indireto na matéria; II – tenha participado ou venha a participar como perito, testemunha ou representante, ou se tais situações ocorrem quanto ao cônjuge, companheiro ou parente e afins até o terceiro grau; III – esteja litigando judicial ou administrativamente com o interessado ou respectivo cônjuge ou companheiro. Art. 19. A autoridade ou servidor que incorrer em impedimento deve comunicar o fato à autoridade competente, abstendo-se de atuar. Parágrafo único. A omissão do dever de comunicar o impedimento constitui falta grave, para efeitos disciplinares. Art. 20. Pode ser argüida a suspeição de autoridade ou servidor que tenha amizade íntima ou inimizade notória com algum dos interessados ou com os respectivos cônjuges, companheiros, parentes e afins até o terceiro grau. Art. 21. O indeferimento de alegação de suspeição poderá ser objeto de recurso, sem efeito suspensivo.",urn:lex:br:federal:lei:1999-01-29;9784!cap7
